OID_,FID,X,Y,Extract_GALa1_crp_fw_v
929,928,-93.537852609999987,44.065337769999999,1456.605834961000028
930,929,-93.537852609999987,44.065299169999989,1506.866668700999981
931,930,-93.537852609999987,44.065260569999992,1602.956695557000103
932,931,-93.537852609999987,44.065221970000003,1576.927612304999911
933,932,-93.537852609999987,44.065183370000000,1537.413146973000039
934,933,-93.537852609999987,44.065144769999989,1538.884887695000089
935,934,-93.537852609999987,44.065106169999993,1566.267028809000067
936,935,-93.537852609999987,44.065067569999997,1559.053466797000056
937,936,-93.537852609999987,44.065028970000000,1573.062469482000097
938,937,-93.537852609999987,44.064990369999990,1568.639007567999897
939,938,-93.537852609999987,44.064951769999986,1555.093658447000053
940,939,-93.537852609999987,44.064913169999997,1586.353607177999947
941,940,-93.537814010000005,44.065646569999991,1046.436630249000018
942,941,-93.537814010000005,44.065607969999988,934.380401611000025
943,942,-93.537814010000005,44.065569369999992,915.155502318999993
944,943,-93.537814010000005,44.065530769999995,1135.656173705999890
945,944,-93.537814010000005,44.065492169999999,1037.601043700999981
946,945,-93.537814010000005,44.065453569999981,1203.559448241999917
947,946,-93.537814010000005,44.065414969999992,1355.752838135000047
948,947,-93.537814010000005,44.065376369999996,1429.191741942999897
949,948,-93.537814010000005,44.065337769999999,1478.675842285000044
950,949,-93.537814010000005,44.065299169999989,1531.074981688999969
951,950,-93.537814010000005,44.065260569999992,1519.487548827999944
952,951,-93.537814010000005,44.065221970000003,1491.208587646000069
953,952,-93.537814010000005,44.065183370000000,1476.003417969000111
954,953,-93.537814010000005,44.065144769999989,1471.414062500000000
955,954,-93.537814010000005,44.065106169999993,1472.007019042999900
956,955,-93.537814010000005,44.065067569999997,1470.196472167999900
957,956,-93.537814010000005,44.065028970000000,1489.575622559000067
958,957,-93.537814010000005,44.064990369999990,1489.150360107000097
959,958,-93.537814010000005,44.064951769999986,1512.203277587999992
960,959,-93.537814010000005,44.064913169999997,1512.766387938999969
961,960,-93.537775409999995,44.065646569999991,1071.058547974000021
962,961,-93.537775409999995,44.065607969999988,922.153762817000029
963,962,-93.537775409999995,44.065569369999992,882.915008544999978
964,963,-93.537775409999995,44.065530769999995,1081.074493408000080
965,964,-93.537775409999995,44.065492169999999,1013.416625976999967
966,965,-93.537775409999995,44.065453569999981,1155.819122313999969
967,966,-93.537775409999995,44.065414969999992,1305.128051758000083
968,967,-93.537775409999995,44.065376369999996,1365.245910645000095
969,968,-93.537775409999995,44.065337769999999,1402.972167969000111
970,969,-93.537775409999995,44.065299169999989,1452.628051758000083
971,970,-93.537775409999995,44.065260569999992,1475.926025390999939
972,971,-93.537775409999995,44.065221970000003,1484.576416015999939
973,972,-93.537775409999995,44.065183370000000,1484.178100586000028
974,973,-93.537775409999995,44.065144769999989,1473.161010741999917
975,974,-93.537775409999995,44.065106169999993,1449.071350098000039
976,975,-93.537775409999995,44.065067569999997,1435.472290038999972
977,976,-93.537775409999995,44.065028970000000,1451.148590087999992
978,977,-93.537775409999995,44.064990369999990,1468.303161621000072
979,978,-93.537775409999995,44.064951769999986,1497.745452880999892
980,979,-93.537775409999995,44.064913169999997,1497.339080811000031
981,980,-93.537736809999998,44.065646569999991,1118.074462890999939
982,981,-93.537736809999998,44.065607969999988,923.877258300999983
983,982,-93.537736809999998,44.065569369999992,968.493438720999961
984,983,-93.537736809999998,44.065530769999995,1112.955291748000036
985,984,-93.537736809999998,44.065492169999999,991.334671020999963
986,985,-93.537736809999998,44.065453569999981,1146.754516601999967
987,986,-93.537736809999998,44.065414969999992,1292.039978026999961
988,987,-93.537736809999998,44.065376369999996,1324.896270751999964
989,988,-93.537736809999998,44.065337769999999,1288.870635986000025
990,989,-93.537736809999998,44.065299169999989,1327.844787598000039
991,990,-93.537736809999998,44.065260569999992,1471.087554932000103
992,991,-93.537736809999998,44.065221970000003,1534.660003662000008
993,992,-93.537736809999998,44.065183370000000,1534.459716797000056
994,993,-93.537736809999998,44.065144769999989,1517.980651854999905
995,994,-93.537736809999998,44.065106169999993,1473.819000244000108
996,995,-93.537736809999998,44.065067569999997,1447.107208251999964
997,996,-93.537736809999998,44.065028970000000,1450.652130126999964
998,997,-93.537736809999998,44.064990369999990,1477.395721436000031
999,998,-93.537736809999998,44.064951769999986,1509.546997070000089
1000,999,-93.537736809999998,44.064913169999997,1522.098510741999917
1001,1000,-93.537698210000002,44.065646569999991,1153.530029297000056
1002,1001,-93.537698210000002,44.065607969999988,951.882797241000048
1003,1002,-93.537698210000002,44.065569369999992,927.556900024000015
1004,1003,-93.537698210000002,44.065530769999995,925.631469726999967
1005,1004,-93.537698210000002,44.065492169999999,886.549560547000056
1006,1005,-93.537698210000002,44.065453569999981,1214.416198729999905
1007,1006,-93.537698210000002,44.065414969999992,1380.339538574000017
1008,1007,-93.537698210000002,44.065376369999996,1382.170806885000047
1009,1008,-93.537698210000002,44.065337769999999,1344.639587401999961
1010,1009,-93.537698210000002,44.065299169999989,1358.461761475000003
1011,1010,-93.537698210000002,44.065260569999992,1395.325378417999900
1012,1011,-93.537698210000002,44.065221970000003,1493.468322753999928
1013,1012,-93.537698210000002,44.065183370000000,1500.164855957000100
1014,1013,-93.537698210000002,44.065144769999989,1467.950134276999961
1015,1014,-93.537698210000002,44.065106169999993,1422.477569579999908
1016,1015,-93.537698210000002,44.065067569999997,1412.351776123000036
1017,1016,-93.537698210000002,44.065028970000000,1408.231262207000100
1018,1017,-93.537698210000002,44.064990369999990,1426.630981445000089
1019,1018,-93.537698210000002,44.064951769999986,1487.651763915999936
1020,1019,-93.537698210000002,44.064913169999997,1524.838989258000083
1021,1020,-93.537659609999992,44.065646569999991,1168.705383300999983
1022,1021,-93.537659609999992,44.065607969999988,991.149993895999955
1023,1022,-93.537659609999992,44.065569369999992,969.162567138999975
1024,1023,-93.537659609999992,44.065530769999995,1080.330444336000028
1025,1024,-93.537659609999992,44.065492169999999,883.639984131000006
1026,1025,-93.537659609999992,44.065453569999981,1180.987792969000111
1027,1026,-93.537659609999992,44.065414969999992,1363.742858887000011
1028,1027,-93.537659609999992,44.065376369999996,1367.031127929999911
1029,1028,-93.537659609999992,44.065337769999999,1341.085449219000111
1030,1029,-93.537659609999992,44.065299169999989,1359.467407226999967
1031,1030,-93.537659609999992,44.065260569999992,1383.360778809000067
1032,1031,-93.537659609999992,44.065221970000003,1448.760375976999967
1033,1032,-93.537659609999992,44.065183370000000,1459.381958008000083
1034,1033,-93.537659609999992,44.065144769999989,1431.298706054999911
1035,1034,-93.537659609999992,44.065106169999993,1389.462036133000083
1036,1035,-93.537659609999992,44.065067569999997,1390.885498047000056
1037,1036,-93.537659609999992,44.065028970000000,1391.182434082000100
1038,1037,-93.537659609999992,44.064990369999990,1399.147766112999989
1039,1038,-93.537659609999992,44.064951769999986,1440.689819336000028
1040,1039,-93.537659609999992,44.064913169999997,1476.396972655999889
1041,1040,-93.537621009999995,44.065646569999991,1178.230010986000025
1042,1041,-93.537621009999995,44.065607969999988,1032.938461303999929
1043,1042,-93.537621009999995,44.065569369999992,1040.618774413999972
1044,1043,-93.537621009999995,44.065530769999995,1143.479888915999936
1045,1044,-93.537621009999995,44.065492169999999,834.609146118000012
1046,1045,-93.537621009999995,44.065453569999981,1140.603790283000080
1047,1046,-93.537621009999995,44.065414969999992,1334.232940674000019
1048,1047,-93.537621009999995,44.065376369999996,1340.272857665999936
1049,1048,-93.537621009999995,44.065337769999999,1316.915527344000111
1050,1049,-93.537621009999995,44.065299169999989,1359.389251709000064
1051,1050,-93.537621009999995,44.065260569999992,1400.053497313999969
1052,1051,-93.537621009999995,44.065221970000003,1419.565582274999997
1053,1052,-93.537621009999995,44.065183370000000,1436.754821776999961
1054,1053,-93.537621009999995,44.065144769999989,1412.620239258000083
1055,1054,-93.537621009999995,44.065106169999993,1373.727386475000003
1056,1055,-93.537621009999995,44.065067569999997,1392.920043945000089
1057,1056,-93.537621009999995,44.065028970000000,1397.817138672000056
1058,1057,-93.537621009999995,44.064990369999990,1390.580688476999967
1059,1058,-93.537621009999995,44.064951769999986,1389.336212158000080
1060,1059,-93.537621009999995,44.064913169999997,1420.667175292999900
1061,1060,-93.537582409999985,44.065646569999991,1141.932739258000083
1062,1061,-93.537582409999985,44.065607969999988,1048.977447510000047
1063,1062,-93.537582409999985,44.065569369999992,1081.830535888999975
1064,1063,-93.537582409999985,44.065530769999995,1055.064193725999985
1065,1064,-93.537582409999985,44.065492169999999,850.620544433999953
1066,1065,-93.537582409999985,44.065453569999981,1056.068695067999897
1067,1066,-93.537582409999985,44.065414969999992,1262.754516601999967
1068,1067,-93.537582409999985,44.065376369999996,1294.222015380999892
1069,1068,-93.537582409999985,44.065337769999999,1245.726287841999920
1070,1069,-93.537582409999985,44.065299169999989,1216.133361815999933
1071,1070,-93.537582409999985,44.065260569999992,1311.622131348000039
1072,1071,-93.537582409999985,44.065221970000003,1333.877685547000056
1073,1072,-93.537582409999985,44.065183370000000,1325.203735351999967
1074,1073,-93.537582409999985,44.065144769999989,1346.146362304999911
1075,1074,-93.537582409999985,44.065106169999993,1365.702362061000031
1076,1075,-93.537582409999985,44.065067569999997,1354.942352295000092
1077,1076,-93.537582409999985,44.065028970000000,1365.098876952999944
1078,1077,-93.537582409999985,44.064990369999990,1362.748962401999961
1079,1078,-93.537582409999985,44.064951769999986,1342.743377686000031
1080,1079,-93.537582409999985,44.064913169999997,1340.301269530999889
1081,1080,-93.537543809999988,44.065646569999991,1108.780944824000017
1082,1081,-93.537543809999988,44.065607969999988,1023.526535033999949
1083,1082,-93.537543809999988,44.065569369999992,1081.965667725000003
1084,1083,-93.537543809999988,44.065530769999995,1138.891174315999933
1085,1084,-93.537543809999988,44.065492169999999,831.478057861000025
1086,1085,-93.537543809999988,44.065453569999981,1011.465255737000007
1087,1086,-93.537543809999988,44.065414969999992,1199.497009276999961
1088,1087,-93.537543809999988,44.065376369999996,1229.595458984000061
1089,1088,-93.537543809999988,44.065337769999999,1172.502044677999947
1090,1089,-93.537543809999988,44.065299169999989,1144.604858398000033
1091,1090,-93.537543809999988,44.065260569999992,1249.241394042999900
1092,1091,-93.537543809999988,44.065221970000003,1274.642364501999964
1093,1092,-93.537543809999988,44.065183370000000,1237.910400390999939
1094,1093,-93.537543809999988,44.065144769999989,1243.458526611000025
1095,1094,-93.537543809999988,44.065106169999993,1271.179565429999911
1096,1095,-93.537543809999988,44.065067569999997,1276.876953125000000
1097,1096,-93.537543809999988,44.065028970000000,1301.490264892999903
1098,1097,-93.537543809999988,44.064990369999990,1298.717376709000064
1099,1098,-93.537543809999988,44.064951769999986,1268.191345214999956
1100,1099,-93.537543809999988,44.064913169999997,1271.223297119000108
1101,1100,-93.537505210000006,44.065646569999991,1128.147460937999995
1102,1101,-93.537505210000006,44.065607969999988,997.598175049000019
1103,1102,-93.537505210000006,44.065569369999992,1071.407958984000061
1104,1103,-93.537505210000006,44.065530769999995,1167.183471679999911
1105,1104,-93.537505210000006,44.065492169999999,696.451721191000047
1106,1105,-93.537505210000006,44.065453569999981,1021.566131592000033
1107,1106,-93.537505210000006,44.065414969999992,1161.765106200999981
1108,1107,-93.537505210000006,44.065376369999996,1176.932861327999944
1109,1108,-93.537505210000006,44.065337769999999,1133.210449219000111
1110,1109,-93.537505210000006,44.065299169999989,1176.031860351999967
1111,1110,-93.537505210000006,44.065260569999992,1257.010864258000083
1112,1111,-93.537505210000006,44.065221970000003,1273.174621582000100
1113,1112,-93.537505210000006,44.065183370000000,1213.986572265999939
1114,1113,-93.537505210000006,44.065144769999989,1176.726898192999897
1115,1114,-93.537505210000006,44.065106169999993,1182.869689940999933
1116,1115,-93.537505210000006,44.065067569999997,1224.249481200999981
1117,1116,-93.537505210000006,44.065028970000000,1269.635498047000056
1118,1117,-93.537505210000006,44.064990369999990,1252.929718017999903
1119,1118,-93.537505210000006,44.064951769999986,1208.808410645000095
1120,1119,-93.537505210000006,44.064913169999997,1240.262695312000005
1121,1120,-93.537466609999996,44.065646569999991,1141.376342773000033
1122,1121,-93.537466609999996,44.065607969999988,973.339996337999992
1123,1122,-93.537466609999996,44.065569369999992,1018.618194580000022
1124,1123,-93.537466609999996,44.065530769999995,1103.594039916999918
1125,1124,-93.537466609999996,44.065492169999999,857.068603516000053
1126,1125,-93.537466609999996,44.065453569999981,973.065444945999957
1127,1126,-93.537466609999996,44.065414969999992,1094.581329346000075
1128,1127,-93.537466609999996,44.065376369999996,1142.226257324000017
1129,1128,-93.537466609999996,44.065337769999999,1118.434661864999953
1130,1129,-93.537466609999996,44.065299169999989,1180.809417725000003
1131,1130,-93.537466609999996,44.065260569999992,1225.362335204999908
1132,1131,-93.537466609999996,44.065221970000003,1217.168151854999905
1133,1132,-93.537466609999996,44.065183370000000,1249.177673339999956
1134,1133,-93.537466609999996,44.065144769999989,1273.829193114999953
1135,1134,-93.537466609999996,44.065106169999993,1263.167572021000069
1136,1135,-93.537466609999996,44.065067569999997,1287.701629638999975
1137,1136,-93.537466609999996,44.065028970000000,1300.513488770000095
1138,1137,-93.537466609999996,44.064990369999990,1268.456604003999928
1139,1138,-93.537466609999996,44.064951769999986,1226.371765137000011
1140,1139,-93.537466609999996,44.064913169999997,1256.281158447000053
1141,1140,-93.537428009999985,44.065646569999991,1112.483886719000111
1142,1141,-93.537428009999985,44.065607969999988,937.067901611000025
1143,1142,-93.537428009999985,44.065569369999992,963.792129517000035
1144,1143,-93.537428009999985,44.065530769999995,1097.806091309000067
1145,1144,-93.537428009999985,44.065492169999999,844.654724120999958
1146,1145,-93.537428009999985,44.065453569999981,998.534774780000021
1147,1146,-93.537428009999985,44.065414969999992,1112.584533690999933
1148,1147,-93.537428009999985,44.065376369999996,1147.449401854999905
1149,1148,-93.537428009999985,44.065337769999999,1161.899200438999969
1150,1149,-93.537428009999985,44.065299169999989,1202.004058837999992
1151,1150,-93.537428009999985,44.065260569999992,1213.540771484000061
1152,1151,-93.537428009999985,44.065221970000003,1202.211303711000028
1153,1152,-93.537428009999985,44.065183370000000,1236.450439452999944
1154,1153,-93.537428009999985,44.065144769999989,1268.435485839999956
1155,1154,-93.537428009999985,44.065106169999993,1256.189117432000103
1156,1155,-93.537428009999985,44.065067569999997,1267.159454346000075
1157,1156,-93.537428009999985,44.065028970000000,1264.927276611000025
1158,1157,-93.537428009999985,44.064990369999990,1234.537994385000047
1159,1158,-93.537428009999985,44.064951769999986,1216.859954834000064
1160,1159,-93.537428009999985,44.064913169999997,1253.775573729999905
1161,1160,-93.537389410000003,44.065646569999991,1101.763946533000080
1162,1161,-93.537389410000003,44.065607969999988,893.981430054000043
1163,1162,-93.537389410000003,44.065569369999992,962.569717406999985
1164,1163,-93.537389410000003,44.065530769999995,1144.659393311000031
1165,1164,-93.537389410000003,44.065492169999999,755.576675414999954
1166,1165,-93.537389410000003,44.065453569999981,1067.636825562000013
1167,1166,-93.537389410000003,44.065414969999992,1171.177764892999903
1168,1167,-93.537389410000003,44.065376369999996,1187.375518799000019
1169,1168,-93.537389410000003,44.065337769999999,1241.772521973000039
1170,1169,-93.537389410000003,44.065299169999989,1243.942871094000111
1171,1170,-93.537389410000003,44.065260569999992,1239.507232665999936
1172,1171,-93.537389410000003,44.065221970000003,1232.856750487999989
1173,1172,-93.537389410000003,44.065183370000000,1253.324401854999905
1174,1173,-93.537389410000003,44.065144769999989,1260.906555175999983
1175,1174,-93.537389410000003,44.065106169999993,1240.367828369000108
1176,1175,-93.537389410000003,44.065067569999997,1234.964447021000069
1177,1176,-93.537389410000003,44.065028970000000,1221.303100586000028
1178,1177,-93.537389410000003,44.064990369999990,1217.980133057000103
1179,1178,-93.537389410000003,44.064951769999986,1221.183715820000089
1180,1179,-93.537389410000003,44.064913169999997,1271.136779785000044
1181,1180,-93.537350809999992,44.065646569999991,1117.213958739999953
1182,1181,-93.537350809999992,44.065607969999988,863.023513793999996
1183,1182,-93.537350809999992,44.065569369999992,982.207641601999967
1184,1183,-93.537350809999992,44.065530769999995,1179.926025390999939
1185,1184,-93.537350809999992,44.065492169999999,907.596878051999965
1186,1185,-93.537350809999992,44.065453569999981,1009.458816528000057
1187,1186,-93.537350809999992,44.065414969999992,1117.587799072000053
1188,1187,-93.537350809999992,44.065376369999996,1205.081512450999981
1189,1188,-93.537350809999992,44.065337769999999,1242.897949219000111
1190,1189,-93.537350809999992,44.065299169999989,1239.156494140999939
1191,1190,-93.537350809999992,44.065260569999992,1259.753173827999944
1192,1191,-93.537350809999992,44.065221970000003,1286.475982665999936
1193,1192,-93.537350809999992,44.065183370000000,1323.231018065999933
1194,1193,-93.537350809999992,44.065144769999989,1328.881561278999925
1195,1194,-93.537350809999992,44.065106169999993,1305.850128174000019
1196,1195,-93.537350809999992,44.065067569999997,1250.068237304999911
1197,1196,-93.537350809999992,44.065028970000000,1237.435394287000008
1198,1197,-93.537350809999992,44.064990369999990,1276.983306885000047
1199,1198,-93.537350809999992,44.064951769999986,1267.701416015999939
1200,1199,-93.537350809999992,44.064913169999997,1314.365295410000044
1201,1200,-93.537312210000010,44.065646569999991,1090.967849730999887
1202,1201,-93.537312210000010,44.065607969999988,851.050903319999975
1203,1202,-93.537312210000010,44.065569369999992,986.630264281999985
1204,1203,-93.537312210000010,44.065530769999995,1215.350402832000100
1205,1204,-93.537312210000010,44.065492169999999,895.668975830000022
1206,1205,-93.537312210000010,44.065453569999981,957.877426147000051
1207,1206,-93.537312210000010,44.065414969999992,1107.950073241999917
1208,1207,-93.537312210000010,44.065376369999996,1200.309234619000108
1209,1208,-93.537312210000010,44.065337769999999,1202.566436767999903
1210,1209,-93.537312210000010,44.065299169999989,1174.157440186000031
1211,1210,-93.537312210000010,44.065260569999992,1184.315704346000075
1212,1211,-93.537312210000010,44.065221970000003,1228.475067138999975
1213,1212,-93.537312210000010,44.065183370000000,1265.857055663999972
1214,1213,-93.537312210000010,44.065144769999989,1248.843536376999964
1215,1214,-93.537312210000010,44.065106169999993,1218.764953612999989
1216,1215,-93.537312210000010,44.065067569999997,1171.210998535000044
1217,1216,-93.537312210000010,44.065028970000000,1169.266693114999953
1218,1217,-93.537312210000010,44.064990369999990,1218.458526611000025
1219,1218,-93.537312210000010,44.064951769999986,1240.691375732000097
1220,1219,-93.537312210000010,44.064913169999997,1309.835906982000097
1221,1220,-93.537273610000000,44.065646569999991,1014.173690795999960
1222,1221,-93.537273610000000,44.065607969999988,853.872741699000017
1223,1222,-93.537273610000000,44.065569369999992,960.414367675999983
1224,1223,-93.537273610000000,44.065530769999995,1149.940093994000108
1225,1224,-93.537273610000000,44.065492169999999,811.412063599000021
1226,1225,-93.537273610000000,44.065453569999981,986.833587645999955
1227,1226,-93.537273610000000,44.065414969999992,1164.826782226999967
1228,1227,-93.537273610000000,44.065376369999996,1238.683624267999903
1229,1228,-93.537273610000000,44.065337769999999,1207.182037353999931
1230,1229,-93.537273610000000,44.065299169999989,1168.512664795000092
1231,1230,-93.537273610000000,44.065260569999992,1157.784759521000069
1232,1231,-93.537273610000000,44.065221970000003,1192.329071045000092
1233,1232,-93.537273610000000,44.065183370000000,1221.212341309000067
1234,1233,-93.537273610000000,44.065144769999989,1187.716094971000075
1235,1234,-93.537273610000000,44.065106169999993,1163.985412598000039
1236,1235,-93.537273610000000,44.065067569999997,1143.994598388999975
1237,1236,-93.537273610000000,44.065028970000000,1170.431518554999911
1238,1237,-93.537273610000000,44.064990369999990,1217.539001464999956
1239,1238,-93.537273610000000,44.064951769999986,1245.805419922000056
1240,1239,-93.537273610000000,44.064913169999997,1309.851928711000028
1241,1240,-93.537235010000003,44.065646569999991,975.408142089999956
1242,1241,-93.537235010000003,44.065607969999988,850.818923949999999
1243,1242,-93.537235010000003,44.065569369999992,880.395339966000051
1244,1243,-93.537235010000003,44.065530769999995,1043.321105957000100
1245,1244,-93.537235010000003,44.065492169999999,953.966522217000033
1246,1245,-93.537235010000003,44.065453569999981,1114.039886475000003
1247,1246,-93.537235010000003,44.065414969999992,1220.025268554999911
1248,1247,-93.537235010000003,44.065376369999996,1262.095733642999903
1249,1248,-93.537235010000003,44.065337769999999,1299.323272704999908
1250,1249,-93.537235010000003,44.065299169999989,1309.323516846000075
1251,1250,-93.537235010000003,44.065260569999992,1309.559906005999892
1252,1251,-93.537235010000003,44.065221970000003,1274.034210204999908
1253,1252,-93.537235010000003,44.065183370000000,1261.080688476999967
1254,1253,-93.537235010000003,44.065144769999989,1291.298583984000061
1255,1254,-93.537235010000003,44.065106169999993,1270.902893065999933
1256,1255,-93.537235010000003,44.065067569999997,1249.865051270000095
1257,1256,-93.537235010000003,44.065028970000000,1307.244689940999933
1258,1257,-93.537235010000003,44.064990369999990,1337.473785399999997
1259,1258,-93.537235010000003,44.064951769999986,1332.691589354999905
1260,1259,-93.537235010000003,44.064913169999997,1336.107879638999975
1261,1260,-93.537196410000007,44.065646569999991,966.170104980000019
1262,1261,-93.537196410000007,44.065607969999988,819.407592773000033
1263,1262,-93.537196410000007,44.065569369999992,763.378509520999955
1264,1263,-93.537196410000007,44.065530769999995,843.891494750999982
1265,1264,-93.537196410000007,44.065492169999999,781.570419312000013
1266,1265,-93.537196410000007,44.065453569999981,1003.217910767000035
1267,1266,-93.537196410000007,44.065414969999992,1140.605712890999939
1268,1267,-93.537196410000007,44.065376369999996,1194.136016846000075
1269,1268,-93.537196410000007,44.065337769999999,1241.957153320000089
1270,1269,-93.537196410000007,44.065299169999989,1287.268524170000092
1271,1270,-93.537196410000007,44.065260569999992,1302.115295410000044
1272,1271,-93.537196410000007,44.065221970000003,1255.041687012000011
1273,1272,-93.537196410000007,44.065183370000000,1235.342956542999900
1274,1273,-93.537196410000007,44.065144769999989,1255.358825684000067
1275,1274,-93.537196410000007,44.065106169999993,1270.191284179999911
1276,1275,-93.537196410000007,44.065067569999997,1259.855102538999972
1277,1276,-93.537196410000007,44.065028970000000,1276.283294677999947
1278,1277,-93.537196410000007,44.064990369999990,1300.252471924000019
1279,1278,-93.537196410000007,44.064951769999986,1324.484649658000080
1280,1279,-93.537196410000007,44.064913169999997,1345.520294188999969
1281,1280,-93.537157809999997,44.065646569999991,924.009277343999997
1282,1281,-93.537157809999997,44.065607969999988,764.321075438999969
1283,1282,-93.537157809999997,44.065569369999992,669.613128662000008
1284,1283,-93.537157809999997,44.065530769999995,645.071624756000006
1285,1284,-93.537157809999997,44.065492169999999,550.483444213999974
1286,1285,-93.537157809999997,44.065453569999981,925.461120605000019
1287,1286,-93.537157809999997,44.065414969999992,1094.925842285000044
1288,1287,-93.537157809999997,44.065376369999996,1148.045104979999905
1289,1288,-93.537157809999997,44.065337769999999,1186.565979003999928
1290,1289,-93.537157809999997,44.065299169999989,1265.526000976999967
1291,1290,-93.537157809999997,44.065260569999992,1297.301757812000005
1292,1291,-93.537157809999997,44.065221970000003,1239.510681151999961
1293,1292,-93.537157809999997,44.065183370000000,1205.970947265999939
1294,1293,-93.537157809999997,44.065144769999989,1229.733276366999917
1295,1294,-93.537157809999997,44.065106169999993,1269.671813964999956
1296,1295,-93.537157809999997,44.065067569999997,1242.626525878999928
1297,1296,-93.537157809999997,44.065028970000000,1202.172790526999961
1298,1297,-93.537157809999997,44.064990369999990,1192.654113770000095
1299,1298,-93.537157809999997,44.064951769999986,1243.149536133000083
1300,1299,-93.537157809999997,44.064913169999997,1364.607543945000089
1301,1300,-93.537119209999986,44.065646569999991,798.480560302999947
1302,1301,-93.537119209999986,44.065607969999988,654.654006957999968
1303,1302,-93.537119209999986,44.065569369999992,667.132492064999951
1304,1303,-93.537119209999986,44.065530769999995,688.574127197000053
1305,1304,-93.537119209999986,44.065492169999999,626.159896850999985
1306,1305,-93.537119209999986,44.065453569999981,882.472183227999949
1307,1306,-93.537119209999986,44.065414969999992,1037.661743163999972
1308,1307,-93.537119209999986,44.065376369999996,1071.926086425999983
1309,1308,-93.537119209999986,44.065337769999999,1141.086853026999961
1310,1309,-93.537119209999986,44.065299169999989,1256.951049804999911
1311,1310,-93.537119209999986,44.065260569999992,1271.588806151999961
1312,1311,-93.537119209999986,44.065221970000003,1193.071441649999997
1313,1312,-93.537119209999986,44.065183370000000,1154.479797362999989
1314,1313,-93.537119209999986,44.065144769999989,1176.868316649999997
1315,1314,-93.537119209999986,44.065106169999993,1219.820434570000089
1316,1315,-93.537119209999986,44.065067569999997,1129.591217040999936
1317,1316,-93.537119209999986,44.065028970000000,941.165206908999949
1318,1317,-93.537119209999986,44.064990369999990,780.842788695999957
1319,1318,-93.537119209999986,44.064951769999986,906.399398804000043
1320,1319,-93.537119209999986,44.064913169999997,1346.683197021000069
1321,1320,-93.537080609999990,44.065646569999991,540.856422424000016
1322,1321,-93.537080609999990,44.065607969999988,489.152267456000004
1323,1322,-93.537080609999990,44.065569369999992,650.286758423000038
1324,1323,-93.537080609999990,44.065530769999995,717.491897582999968
1325,1324,-93.537080609999990,44.065492169999999,638.313476562000005
1326,1325,-93.537080609999990,44.065453569999981,826.948379517000035
1327,1326,-93.537080609999990,44.065414969999992,992.201354980000019
1328,1327,-93.537080609999990,44.065376369999996,1038.378341675000001
1329,1328,-93.537080609999990,44.065337769999999,1123.463897704999908
1330,1329,-93.537080609999990,44.065299169999989,1260.366241454999908
1331,1330,-93.537080609999990,44.065260569999992,1259.757019042999900
1332,1331,-93.537080609999990,44.065221970000003,1165.345672607000097
1333,1332,-93.537080609999990,44.065183370000000,1121.542663574000017
1334,1333,-93.537080609999990,44.065144769999989,1138.984222412000008
1335,1334,-93.537080609999990,44.065106169999993,1176.121856688999969
1336,1335,-93.537080609999990,44.065067569999997,1083.283233642999903
1337,1336,-93.537080609999990,44.065028970000000,944.313613892000035
1338,1337,-93.537080609999990,44.064990369999990,938.501998900999979
1339,1338,-93.537080609999990,44.064951769999986,1175.335418700999981
1340,1339,-93.537080609999990,44.064913169999997,1472.500488280999889
