OID_,FID,X,Y,Extract_GALa_Crop_Flw_M
961,960,-93.529928436763498,44.078019660989192,21.352025350000002
962,961,-93.529928436763498,44.077980660989198,13.012801064000000
963,962,-93.529928436763498,44.077941660989190,9.389128128999999
964,963,-93.529928436763498,44.077902660989189,15.107019212999999
965,964,-93.529928436763498,44.077863660989195,17.968744489999999
966,965,-93.529928436763498,44.077824660989201,16.316274643000000
967,966,-93.529928436763498,44.077785660989193,19.477966626000001
968,967,-93.529928436763498,44.077746660989192,17.552865875999998
969,968,-93.529928436763498,44.077707660989184,18.494352552999999
970,969,-93.529928436763498,44.077668660989190,17.225737995999999
971,970,-93.529928436763498,44.077629660989189,17.226685417999999
972,971,-93.529928436763498,44.077590660989195,16.707229932000001
973,972,-93.529928436763498,44.077551660989187,17.499617259000001
974,973,-93.529928436763498,44.077512660989193,16.847821236000001
975,974,-93.529928436763498,44.077473660989192,17.550558513999999
976,975,-93.529928436763498,44.077434660989191,18.546276939999998
977,976,-93.529928436763498,44.077395660989190,17.680229186999998
978,977,-93.529928436763498,44.077356660989189,18.004614300000000
979,978,-93.529928436763498,44.077317660989195,18.552500195000000
980,979,-93.529928436763498,44.077278660989194,19.886352856999999
981,980,-93.529928436763498,44.077239660989193,17.849860085000000
982,981,-93.529928436763498,44.077200660989192,17.167439566999999
983,982,-93.529928436763498,44.077161660989191,16.613354788999999
984,983,-93.529928436763498,44.077122660989197,16.687960943000000
985,984,-93.529928436763498,44.077083660989189,16.325405651000001
986,985,-93.529928436763498,44.077044660989195,15.880725225000001
987,986,-93.529928436763498,44.077005660989194,16.413144006000000
988,987,-93.529928436763498,44.076966660989186,16.791009267000000
989,988,-93.529928436763498,44.076927660989192,16.590968556000000
990,989,-93.529928436763498,44.076888660989191,15.132012473000000
991,990,-93.529928436763498,44.076849660989190,13.404474152000001
992,991,-93.529928436763498,44.076810660989189,11.230784204000001
993,992,-93.529889436763497,44.078019660989192,19.569761805999999
994,993,-93.529889436763497,44.077980660989198,12.159239662999999
995,994,-93.529889436763497,44.077941660989190,8.637370110000001
996,995,-93.529889436763497,44.077902660989189,12.373847432000000
997,996,-93.529889436763497,44.077863660989195,15.288504601000000
998,997,-93.529889436763497,44.077824660989201,14.941593700000000
999,998,-93.529889436763497,44.077785660989193,16.896544139000000
1000,999,-93.529889436763497,44.077746660989192,17.781073782000000
1001,1000,-93.529889436763497,44.077707660989184,21.049883736999998
1002,1001,-93.529889436763497,44.077668660989190,18.681681951000002
1003,1002,-93.529889436763497,44.077629660989189,20.433314217000000
1004,1003,-93.529889436763497,44.077590660989195,16.919263416000000
1005,1004,-93.529889436763497,44.077551660989187,18.167485714000001
1006,1005,-93.529889436763497,44.077512660989193,17.542175504999999
1007,1006,-93.529889436763497,44.077473660989192,16.288088057000000
1008,1007,-93.529889436763497,44.077434660989191,18.187669754000002
1009,1008,-93.529889436763497,44.077395660989190,19.354290643999999
1010,1009,-93.529889436763497,44.077356660989189,19.610613186999998
1011,1010,-93.529889436763497,44.077317660989195,18.567378680000001
1012,1011,-93.529889436763497,44.077278660989194,20.462340991000001
1013,1012,-93.529889436763497,44.077239660989193,19.786763721000000
1014,1013,-93.529889436763497,44.077200660989192,21.300212647999999
1015,1014,-93.529889436763497,44.077161660989191,18.497096062000001
1016,1015,-93.529889436763497,44.077122660989197,19.242122861999999
1017,1016,-93.529889436763497,44.077083660989189,17.166249593000000
1018,1017,-93.529889436763497,44.077044660989195,17.147178967999999
1019,1018,-93.529889436763497,44.077005660989194,15.325345357000000
1020,1019,-93.529889436763497,44.076966660989186,19.566529804000002
1021,1020,-93.529889436763497,44.076927660989192,18.296576924000000
1022,1021,-93.529889436763497,44.076888660989191,15.837474293000000
1023,1022,-93.529889436763497,44.076849660989190,13.140946070000000
1024,1023,-93.529889436763497,44.076810660989189,14.129212485000000
1025,1024,-93.529850436763496,44.078019660989192,17.420985752000000
1026,1025,-93.529850436763496,44.077980660989198,12.484481388000001
1027,1026,-93.529850436763496,44.077941660989190,11.860027736999999
1028,1027,-93.529850436763496,44.077902660989189,13.391510857000000
1029,1028,-93.529850436763496,44.077863660989195,17.136523353000001
1030,1029,-93.529850436763496,44.077824660989201,22.019535064999999
1031,1030,-93.529850436763496,44.077785660989193,23.569967905999999
1032,1031,-93.529850436763496,44.077746660989192,23.538179398000000
1033,1032,-93.529850436763496,44.077707660989184,23.402551015000000
1034,1033,-93.529850436763496,44.077668660989190,23.197048822999999
1035,1034,-93.529850436763496,44.077629660989189,23.915859858000001
1036,1035,-93.529850436763496,44.077590660989195,23.464026133000001
1037,1036,-93.529850436763496,44.077551660989187,22.574424107999999
1038,1037,-93.529850436763496,44.077512660989193,21.853394189999999
1039,1038,-93.529850436763496,44.077473660989192,21.430863486000000
1040,1039,-93.529850436763496,44.077434660989191,22.778452979000001
1041,1040,-93.529850436763496,44.077395660989190,23.498044967999999
1042,1041,-93.529850436763496,44.077356660989189,23.013428370000000
1043,1042,-93.529850436763496,44.077317660989195,22.597838295999999
1044,1043,-93.529850436763496,44.077278660989194,22.793864568000000
1045,1044,-93.529850436763496,44.077239660989193,23.535345077999999
1046,1045,-93.529850436763496,44.077200660989192,23.675314161999999
1047,1046,-93.529850436763496,44.077161660989191,23.020149019000002
1048,1047,-93.529850436763496,44.077122660989197,22.613940345000000
1049,1048,-93.529850436763496,44.077083660989189,22.281524445999999
1050,1049,-93.529850436763496,44.077044660989195,21.659987768000001
1051,1050,-93.529850436763496,44.077005660989194,21.523852666000000
1052,1051,-93.529850436763496,44.076966660989186,22.901732975000002
1053,1052,-93.529850436763496,44.076927660989192,22.720043394000001
1054,1053,-93.529850436763496,44.076888660989191,19.475913154000001
1055,1054,-93.529850436763496,44.076849660989190,14.258085357000001
1056,1055,-93.529850436763496,44.076810660989189,11.443881565000000
1057,1056,-93.529811436763509,44.078019660989192,16.308929548999998
1058,1057,-93.529811436763509,44.077980660989198,11.728811582000001
1059,1058,-93.529811436763509,44.077941660989190,16.770855374000000
1060,1059,-93.529811436763509,44.077902660989189,20.395529429000000
1061,1060,-93.529811436763509,44.077863660989195,23.082734425999998
1062,1061,-93.529811436763509,44.077824660989201,24.200329250999999
1063,1062,-93.529811436763509,44.077785660989193,21.322465578999999
1064,1063,-93.529811436763509,44.077746660989192,24.750754885999999
1065,1064,-93.529811436763509,44.077707660989184,24.676506254000000
1066,1065,-93.529811436763509,44.077668660989190,24.012776057000000
1067,1066,-93.529811436763509,44.077629660989189,24.571396298000000
1068,1067,-93.529811436763509,44.077590660989195,24.893605974000000
1069,1068,-93.529811436763509,44.077551660989187,24.133103688999999
1070,1069,-93.529811436763509,44.077512660989193,22.766510646000000
1071,1070,-93.529811436763509,44.077473660989192,22.725108465000002
1072,1071,-93.529811436763509,44.077434660989191,23.144358104999998
1073,1072,-93.529811436763509,44.077395660989190,23.376181920000001
1074,1073,-93.529811436763509,44.077356660989189,22.645791160000002
1075,1074,-93.529811436763509,44.077317660989195,22.454729715999999
1076,1075,-93.529811436763509,44.077278660989194,21.124905903999998
1077,1076,-93.529811436763509,44.077239660989193,21.176432927000000
1078,1077,-93.529811436763509,44.077200660989192,21.197607676000001
1079,1078,-93.529811436763509,44.077161660989191,20.597310384000000
1080,1079,-93.529811436763509,44.077122660989197,20.217993417999999
1081,1080,-93.529811436763509,44.077083660989189,20.119588004000001
1082,1081,-93.529811436763509,44.077044660989195,20.886770248000001
1083,1082,-93.529811436763509,44.077005660989194,21.969863044000000
1084,1083,-93.529811436763509,44.076966660989186,20.832269244999999
1085,1084,-93.529811436763509,44.076927660989192,18.503449969999998
1086,1085,-93.529811436763509,44.076888660989191,16.125614165999998
1087,1086,-93.529811436763509,44.076849660989190,13.049622535999999
1088,1087,-93.529811436763509,44.076810660989189,11.989528868000001
1089,1088,-93.529772436763508,44.078019660989192,12.265267266000000
1090,1089,-93.529772436763508,44.077980660989198,9.269946687999999
1091,1090,-93.529772436763508,44.077941660989190,22.483537462000001
1092,1091,-93.529772436763508,44.077902660989189,27.108026928000001
1093,1092,-93.529772436763508,44.077863660989195,27.332347658000000
1094,1093,-93.529772436763508,44.077824660989201,26.415857527000000
1095,1094,-93.529772436763508,44.077785660989193,25.461589494999998
1096,1095,-93.529772436763508,44.077746660989192,26.443459192999999
1097,1096,-93.529772436763508,44.077707660989184,26.947924296000000
1098,1097,-93.529772436763508,44.077668660989190,26.756601756999999
1099,1098,-93.529772436763508,44.077629660989189,26.831276364000001
1100,1099,-93.529772436763508,44.077590660989195,26.192447661999999
1101,1100,-93.529772436763508,44.077551660989187,25.310143471000000
1102,1101,-93.529772436763508,44.077512660989193,24.715391794999999
1103,1102,-93.529772436763508,44.077473660989192,24.099219003999998
1104,1103,-93.529772436763508,44.077434660989191,25.292628394000001
1105,1104,-93.529772436763508,44.077395660989190,26.670472039000000
1106,1105,-93.529772436763508,44.077356660989189,25.495591481999998
1107,1106,-93.529772436763508,44.077317660989195,23.719919629000000
1108,1107,-93.529772436763508,44.077278660989194,23.197041194000001
1109,1108,-93.529772436763508,44.077239660989193,23.021933449999999
1110,1109,-93.529772436763508,44.077200660989192,22.645411173999999
1111,1110,-93.529772436763508,44.077161660989191,20.484651777000000
1112,1111,-93.529772436763508,44.077122660989197,20.434680727000000
1113,1112,-93.529772436763508,44.077083660989189,21.658117930000000
1114,1113,-93.529772436763508,44.077044660989195,21.839357375999999
1115,1114,-93.529772436763508,44.077005660989194,21.120457331000001
1116,1115,-93.529772436763508,44.076966660989186,19.646482679999998
1117,1116,-93.529772436763508,44.076927660989192,17.307980431000001
1118,1117,-93.529772436763508,44.076888660989191,14.668069733999999
1119,1118,-93.529772436763508,44.076849660989190,12.299451403999999
1120,1119,-93.529772436763508,44.076810660989189,11.275433116000000
