OID_,FID,X,Y,Extract_GAL_Yld_Vol_Dr
960,959,-93.529967436763513,44.076810660989189,164.786768595000012
961,960,-93.529928436763498,44.078019660989192,217.345530192000012
962,961,-93.529928436763498,44.077980660989198,156.953613281000003
963,962,-93.529928436763498,44.077941660989190,130.210166082999990
964,963,-93.529928436763498,44.077902660989189,155.579157511000005
965,964,-93.529928436763498,44.077863660989195,222.357545641000002
966,965,-93.529928436763498,44.077824660989201,173.524583605000004
967,966,-93.529928436763498,44.077785660989193,224.828460693000011
968,967,-93.529928436763498,44.077746660989192,185.883951822999990
969,968,-93.529928436763498,44.077707660989184,194.644436305999989
970,969,-93.529928436763498,44.077668660989190,188.602608575000005
971,970,-93.529928436763498,44.077629660989189,218.792838203000002
972,971,-93.529928436763498,44.077590660989195,197.752331204000001
973,972,-93.529928436763498,44.077551660989187,183.313514709000003
974,973,-93.529928436763498,44.077512660989193,182.350014581000011
975,974,-93.529928436763498,44.077473660989192,214.775465223999987
976,975,-93.529928436763498,44.077434660989191,220.832260131999988
977,976,-93.529928436763498,44.077395660989190,183.521896362000007
978,977,-93.529928436763498,44.077356660989189,188.149302164999995
979,978,-93.529928436763498,44.077317660989195,203.564663357000001
980,979,-93.529928436763498,44.077278660989194,219.675890605000006
981,980,-93.529928436763498,44.077239660989193,190.848943074999994
982,981,-93.529928436763498,44.077200660989192,170.727906969000003
983,982,-93.529928436763498,44.077161660989191,169.924909804000009
984,983,-93.529928436763498,44.077122660989197,170.062889947000002
985,984,-93.529928436763498,44.077083660989189,182.053173488999988
986,985,-93.529928436763498,44.077044660989195,169.827189127999986
987,986,-93.529928436763498,44.077005660989194,165.335795085000001
988,987,-93.529928436763498,44.076966660989186,167.066070556999989
989,988,-93.529928436763498,44.076927660989192,182.599236381999987
990,989,-93.529928436763498,44.076888660989191,181.175942314999986
991,990,-93.529928436763498,44.076849660989190,210.029496934999997
992,991,-93.529928436763498,44.076810660989189,176.498357136999999
993,992,-93.529889436763497,44.078019660989192,208.379113090999994
994,993,-93.529889436763497,44.077980660989198,146.010527717000002
995,994,-93.529889436763497,44.077941660989190,127.231051975000000
996,995,-93.529889436763497,44.077902660989189,153.038692050999998
997,996,-93.529889436763497,44.077863660989195,189.002877129000012
998,997,-93.529889436763497,44.077824660989201,182.806001450999986
999,998,-93.529889436763497,44.077785660989193,201.444567361999987
1000,999,-93.529889436763497,44.077746660989192,192.671722412000008
1001,1000,-93.529889436763497,44.077707660989184,219.199995252999997
1002,1001,-93.529889436763497,44.077668660989190,207.920633952000003
1003,1002,-93.529889436763497,44.077629660989189,243.109242757000004
1004,1003,-93.529889436763497,44.077590660989195,209.363964505000013
1005,1004,-93.529889436763497,44.077551660989187,198.244773865000013
1006,1005,-93.529889436763497,44.077512660989193,193.677140978000011
1007,1006,-93.529889436763497,44.077473660989192,210.660825941000013
1008,1007,-93.529889436763497,44.077434660989191,222.926596748000009
1009,1008,-93.529889436763497,44.077395660989190,201.319157918000002
1010,1009,-93.529889436763497,44.077356660989189,204.703304715000002
1011,1010,-93.529889436763497,44.077317660989195,206.391318426999987
1012,1011,-93.529889436763497,44.077278660989194,222.718757629000010
1013,1012,-93.529889436763497,44.077239660989193,199.031985813000006
1014,1013,-93.529889436763497,44.077200660989192,206.560538398000006
1015,1014,-93.529889436763497,44.077161660989191,181.965627035000011
1016,1015,-93.529889436763497,44.077122660989197,192.525646633999997
1017,1016,-93.529889436763497,44.077083660989189,187.827616374000002
1018,1017,-93.529889436763497,44.077044660989195,195.515106201000009
1019,1018,-93.529889436763497,44.077005660989194,194.757659912000008
1020,1019,-93.529889436763497,44.076966660989186,204.262986925000007
1021,1020,-93.529889436763497,44.076927660989192,193.193581475000002
1022,1021,-93.529889436763497,44.076888660989191,198.920461018999987
1023,1022,-93.529889436763497,44.076849660989190,240.046334161000004
1024,1023,-93.529889436763497,44.076810660989189,193.200578478000011
1025,1024,-93.529850436763496,44.078019660989192,191.016718547000011
1026,1025,-93.529850436763496,44.077980660989198,147.190224542000010
1027,1026,-93.529850436763496,44.077941660989190,165.964307996999992
1028,1027,-93.529850436763496,44.077902660989189,178.707853529000005
1029,1028,-93.529850436763496,44.077863660989195,195.798743354000010
1030,1029,-93.529850436763496,44.077824660989201,222.455702040000006
1031,1030,-93.529850436763496,44.077785660989193,233.003313700000007
1032,1031,-93.529850436763496,44.077746660989192,232.428356594999997
1033,1032,-93.529850436763496,44.077707660989184,234.390377468999986
1034,1033,-93.529850436763496,44.077668660989190,233.176571316000008
1035,1034,-93.529850436763496,44.077629660989189,237.352159287999996
1036,1035,-93.529850436763496,44.077590660989195,230.824227226999994
1037,1036,-93.529850436763496,44.077551660989187,223.816619873000008
1038,1037,-93.529850436763496,44.077512660989193,214.424196031000008
1039,1038,-93.529850436763496,44.077473660989192,209.210359361000002
1040,1039,-93.529850436763496,44.077434660989191,222.301762899000011
1041,1040,-93.529850436763496,44.077395660989190,230.368567573000007
1042,1041,-93.529850436763496,44.077356660989189,226.330968221000006
1043,1042,-93.529850436763496,44.077317660989195,220.275753444999992
1044,1043,-93.529850436763496,44.077278660989194,221.139208475999993
1045,1044,-93.529850436763496,44.077239660989193,229.600519816000002
1046,1045,-93.529850436763496,44.077200660989192,230.103224012999988
1047,1046,-93.529850436763496,44.077161660989191,223.529434204000012
1048,1047,-93.529850436763496,44.077122660989197,220.581512451000009
1049,1048,-93.529850436763496,44.077083660989189,216.378529866999997
1050,1049,-93.529850436763496,44.077044660989195,207.859451293999996
1051,1050,-93.529850436763496,44.077005660989194,209.231518216000012
1052,1051,-93.529850436763496,44.076966660989186,222.271745470000013
1053,1052,-93.529850436763496,44.076927660989192,221.998319837999986
1054,1053,-93.529850436763496,44.076888660989191,187.816830105000008
1055,1054,-93.529850436763496,44.076849660989190,179.239754570999992
1056,1055,-93.529850436763496,44.076810660989189,162.632744682999999
1057,1056,-93.529811436763509,44.078019660989192,179.453050401000013
1058,1057,-93.529811436763509,44.077980660989198,152.103220622000009
1059,1058,-93.529811436763509,44.077941660989190,204.515769110999997
1060,1059,-93.529811436763509,44.077902660989189,223.141716851000012
1061,1060,-93.529811436763509,44.077863660989195,226.470550537000008
1062,1061,-93.529811436763509,44.077824660989201,236.898091633999996
1063,1062,-93.529811436763509,44.077785660989193,241.252751668000002
1064,1063,-93.529811436763509,44.077746660989192,245.795152451999996
1065,1064,-93.529811436763509,44.077707660989184,237.851923625000012
1066,1065,-93.529811436763509,44.077668660989190,231.015701293999996
1067,1066,-93.529811436763509,44.077629660989189,236.739988538999995
1068,1067,-93.529811436763509,44.077590660989195,239.313151041999987
1069,1068,-93.529811436763509,44.077551660989187,232.352834066000014
1070,1069,-93.529811436763509,44.077512660989193,217.774602254000001
1071,1070,-93.529811436763509,44.077473660989192,217.287840101000000
1072,1071,-93.529811436763509,44.077434660989191,219.266511704999999
1073,1072,-93.529811436763509,44.077395660989190,221.842229207000003
1074,1073,-93.529811436763509,44.077356660989189,213.317242093000004
1075,1074,-93.529811436763509,44.077317660989195,212.289537217999992
1076,1075,-93.529811436763509,44.077278660989194,202.222457886000001
1077,1076,-93.529811436763509,44.077239660989193,203.188420613999995
1078,1077,-93.529811436763509,44.077200660989192,203.742896185999996
1079,1078,-93.529811436763509,44.077161660989191,200.456236098000005
1080,1079,-93.529811436763509,44.077122660989197,198.567565918000014
1081,1080,-93.529811436763509,44.077083660989189,198.886518690000003
1082,1081,-93.529811436763509,44.077044660989195,207.101949055999995
1083,1082,-93.529811436763509,44.077005660989194,219.375408596000000
1084,1083,-93.529811436763509,44.076966660989186,208.222130668999995
1085,1084,-93.529811436763509,44.076927660989192,185.669208102999988
1086,1085,-93.529811436763509,44.076888660989191,158.072850544999994
1087,1086,-93.529811436763509,44.076849660989190,131.339982775000010
1088,1087,-93.529811436763509,44.076810660989189,151.737153795000012
1089,1088,-93.529772436763508,44.078019660989192,186.412655301000001
1090,1089,-93.529772436763508,44.077980660989198,158.350293689000011
1091,1090,-93.529772436763508,44.077941660989190,230.216540866000003
1092,1091,-93.529772436763508,44.077902660989189,266.448389689000010
1093,1092,-93.529772436763508,44.077863660989195,262.676364475000014
1094,1093,-93.529772436763508,44.077824660989201,251.006122164999994
1095,1094,-93.529772436763508,44.077785660989193,243.926055907999995
1096,1095,-93.529772436763508,44.077746660989192,251.494851006000005
1097,1096,-93.529772436763508,44.077707660989184,252.779398600000007
1098,1097,-93.529772436763508,44.077668660989190,251.390748766000002
1099,1098,-93.529772436763508,44.077629660989189,252.578291151000002
1100,1099,-93.529772436763508,44.077590660989195,244.936313205000005
1101,1100,-93.529772436763508,44.077551660989187,237.925425211999993
1102,1101,-93.529772436763508,44.077512660989193,230.762900457999990
1103,1102,-93.529772436763508,44.077473660989192,221.873652139999990
1104,1103,-93.529772436763508,44.077434660989191,231.401017931000013
1105,1104,-93.529772436763508,44.077395660989190,243.664304944999998
1106,1105,-93.529772436763508,44.077356660989189,234.691494411999997
1107,1106,-93.529772436763508,44.077317660989195,218.018220689999993
1108,1107,-93.529772436763508,44.077278660989194,215.985613505000003
1109,1108,-93.529772436763508,44.077239660989193,214.247826470000007
1110,1109,-93.529772436763508,44.077200660989192,210.887190077000014
1111,1110,-93.529772436763508,44.077161660989191,195.758102417000003
1112,1111,-93.529772436763508,44.077122660989197,205.813213772000012
1113,1112,-93.529772436763508,44.077083660989189,222.320883857000013
1114,1113,-93.529772436763508,44.077044660989195,227.056917825999989
1115,1114,-93.529772436763508,44.077005660989194,220.434137980000003
1116,1115,-93.529772436763508,44.076966660989186,204.838604397000012
1117,1116,-93.529772436763508,44.076927660989192,179.883138021000008
1118,1117,-93.529772436763508,44.076888660989191,154.862470838999997
1119,1118,-93.529772436763508,44.076849660989190,143.615119085999993
1120,1119,-93.529772436763508,44.076810660989189,160.709028455999999
