Fields,BoundingBox,X,Y,id,left,top,right,bottom
877,"[-93.5300692643960,44.0775310790811;-93.5300302643960,44.0775700790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",877,-93.53007312,44.07756461,-93.53003412,44.07752561
878,"[-93.5300692643960,44.0774920790811;-93.5300302643960,44.0775310790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",878,-93.53007312,44.07752561,-93.53003412,44.07748661
879,"[-93.5300692643960,44.0774530790811;-93.5300302643960,44.0774920790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",879,-93.53007312,44.07748661,-93.53003412,44.07744761
880,"[-93.5300692643960,44.0774140790811;-93.5300302643960,44.0774530790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",880,-93.53007312,44.07744761,-93.53003412,44.07740861
881,"[-93.5300692643960,44.0773750790811;-93.5300302643960,44.0774140790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",881,-93.53007312,44.07740861,-93.53003412,44.07736961
882,"[-93.5300692643960,44.0773360790811;-93.5300302643960,44.0773750790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",882,-93.53007312,44.07736961,-93.53003412,44.07733061
883,"[-93.5300692643960,44.0772970790811;-93.5300302643960,44.0773360790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",883,-93.53007312,44.07733061,-93.53003412,44.07729161
884,"[-93.5300692643960,44.0772580790811;-93.5300302643960,44.0772970790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",884,-93.53007312,44.07729161,-93.53003412,44.07725261
885,"[-93.5300692643960,44.0772190790811;-93.5300302643960,44.0772580790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",885,-93.53007312,44.07725261,-93.53003412,44.07721361
886,"[-93.5300692643960,44.0771800790811;-93.5300302643960,44.0772190790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",886,-93.53007312,44.07721361,-93.53003412,44.07717461
887,"[-93.5300692643960,44.0771410790811;-93.5300302643960,44.0771800790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",887,-93.53007312,44.07717461,-93.53003412,44.07713561
888,"[-93.5300692643960,44.0771020790811;-93.5300302643960,44.0771410790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",888,-93.53007312,44.07713561,-93.53003412,44.07709661
889,"[-93.5300692643960,44.0770630790811;-93.5300302643960,44.0771020790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",889,-93.53007312,44.07709661,-93.53003412,44.07705761
890,"[-93.5300692643960,44.0770240790811;-93.5300302643960,44.0770630790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",890,-93.53007312,44.07705761,-93.53003412,44.07701861
891,"[-93.5300692643960,44.0769850790811;-93.5300302643960,44.0770240790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",891,-93.53007312,44.07701861,-93.53003412,44.07697961
892,"[-93.5300692643960,44.0769460790811;-93.5300302643960,44.0769850790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",892,-93.53007312,44.07697961,-93.53003412,44.07694061
893,"[-93.5300692643960,44.0769070790811;-93.5300302643960,44.0769460790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",893,-93.53007312,44.07694061,-93.53003412,44.07690161
894,"[-93.5300692643960,44.0768680790811;-93.5300302643960,44.0769070790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",894,-93.53007312,44.07690161,-93.53003412,44.07686261
895,"[-93.5300692643960,44.0768290790811;-93.5300302643960,44.0768680790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",895,-93.53007312,44.07686261,-93.53003412,44.07682361
896,"[-93.5300692643960,44.0767900790811;-93.5300302643960,44.0768290790811]","[-93.5300692643960,-93.5300302643960,-93.5300302643960,-93.5300692643960,-93.5300692643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",896,-93.53007312,44.07682361,-93.53003412,44.07678461
897,"[-93.5300302643960,44.0779990790811;-93.5299912643960,44.0780380790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",897,-93.53003412,44.07803261,-93.52999512,44.07799361
898,"[-93.5300302643960,44.0779600790811;-93.5299912643960,44.0779990790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0779990790811,44.0779990790811,44.0779600790811,44.0779600790811,44.0779990790811,NaN]",898,-93.53003412,44.07799361,-93.52999512,44.07795461
899,"[-93.5300302643960,44.0779210790811;-93.5299912643960,44.0779600790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",899,-93.53003412,44.07795461,-93.52999512,44.07791561
900,"[-93.5300302643960,44.0778820790811;-93.5299912643960,44.0779210790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",900,-93.53003412,44.07791561,-93.52999512,44.07787661
901,"[-93.5300302643960,44.0778430790811;-93.5299912643960,44.0778820790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",901,-93.53003412,44.07787661,-93.52999512,44.07783761
902,"[-93.5300302643960,44.0778040790811;-93.5299912643960,44.0778430790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",902,-93.53003412,44.07783761,-93.52999512,44.07779861
903,"[-93.5300302643960,44.0777650790811;-93.5299912643960,44.0778040790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",903,-93.53003412,44.07779861,-93.52999512,44.07775961
904,"[-93.5300302643960,44.0777260790811;-93.5299912643960,44.0777650790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",904,-93.53003412,44.07775961,-93.52999512,44.07772061
905,"[-93.5300302643960,44.0776870790811;-93.5299912643960,44.0777260790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",905,-93.53003412,44.07772061,-93.52999512,44.07768161
906,"[-93.5300302643960,44.0776480790811;-93.5299912643960,44.0776870790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",906,-93.53003412,44.07768161,-93.52999512,44.07764261
907,"[-93.5300302643960,44.0776090790811;-93.5299912643960,44.0776480790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",907,-93.53003412,44.07764261,-93.52999512,44.07760361
908,"[-93.5300302643960,44.0775700790811;-93.5299912643960,44.0776090790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",908,-93.53003412,44.07760361,-93.52999512,44.07756461
909,"[-93.5300302643960,44.0775310790811;-93.5299912643960,44.0775700790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",909,-93.53003412,44.07756461,-93.52999512,44.07752561
910,"[-93.5300302643960,44.0774920790811;-93.5299912643960,44.0775310790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",910,-93.53003412,44.07752561,-93.52999512,44.07748661
911,"[-93.5300302643960,44.0774530790811;-93.5299912643960,44.0774920790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",911,-93.53003412,44.07748661,-93.52999512,44.07744761
912,"[-93.5300302643960,44.0774140790811;-93.5299912643960,44.0774530790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",912,-93.53003412,44.07744761,-93.52999512,44.07740861
913,"[-93.5300302643960,44.0773750790811;-93.5299912643960,44.0774140790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",913,-93.53003412,44.07740861,-93.52999512,44.07736961
914,"[-93.5300302643960,44.0773360790811;-93.5299912643960,44.0773750790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",914,-93.53003412,44.07736961,-93.52999512,44.07733061
915,"[-93.5300302643960,44.0772970790811;-93.5299912643960,44.0773360790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",915,-93.53003412,44.07733061,-93.52999512,44.07729161
916,"[-93.5300302643960,44.0772580790811;-93.5299912643960,44.0772970790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",916,-93.53003412,44.07729161,-93.52999512,44.07725261
917,"[-93.5300302643960,44.0772190790811;-93.5299912643960,44.0772580790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",917,-93.53003412,44.07725261,-93.52999512,44.07721361
918,"[-93.5300302643960,44.0771800790811;-93.5299912643960,44.0772190790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",918,-93.53003412,44.07721361,-93.52999512,44.07717461
919,"[-93.5300302643960,44.0771410790811;-93.5299912643960,44.0771800790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",919,-93.53003412,44.07717461,-93.52999512,44.07713561
920,"[-93.5300302643960,44.0771020790811;-93.5299912643960,44.0771410790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",920,-93.53003412,44.07713561,-93.52999512,44.07709661
921,"[-93.5300302643960,44.0770630790811;-93.5299912643960,44.0771020790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",921,-93.53003412,44.07709661,-93.52999512,44.07705761
922,"[-93.5300302643960,44.0770240790811;-93.5299912643960,44.0770630790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",922,-93.53003412,44.07705761,-93.52999512,44.07701861
923,"[-93.5300302643960,44.0769850790811;-93.5299912643960,44.0770240790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",923,-93.53003412,44.07701861,-93.52999512,44.07697961
924,"[-93.5300302643960,44.0769460790811;-93.5299912643960,44.0769850790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",924,-93.53003412,44.07697961,-93.52999512,44.07694061
925,"[-93.5300302643960,44.0769070790811;-93.5299912643960,44.0769460790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",925,-93.53003412,44.07694061,-93.52999512,44.07690161
926,"[-93.5300302643960,44.0768680790811;-93.5299912643960,44.0769070790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",926,-93.53003412,44.07690161,-93.52999512,44.07686261
927,"[-93.5300302643960,44.0768290790811;-93.5299912643960,44.0768680790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",927,-93.53003412,44.07686261,-93.52999512,44.07682361
928,"[-93.5300302643960,44.0767900790811;-93.5299912643960,44.0768290790811]","[-93.5300302643960,-93.5299912643960,-93.5299912643960,-93.5300302643960,-93.5300302643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",928,-93.53003412,44.07682361,-93.52999512,44.07678461
929,"[-93.5299912643960,44.0779990790811;-93.5299522643960,44.0780380790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",929,-93.52999512,44.07803261,-93.52995612,44.07799361
930,"[-93.5299912643960,44.0779600790811;-93.5299522643960,44.0779990790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0779990790811,44.0779990790811,44.0779600790811,44.0779600790811,44.0779990790811,NaN]",930,-93.52999512,44.07799361,-93.52995612,44.07795461
931,"[-93.5299912643960,44.0779210790811;-93.5299522643960,44.0779600790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",931,-93.52999512,44.07795461,-93.52995612,44.07791561
932,"[-93.5299912643960,44.0778820790811;-93.5299522643960,44.0779210790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",932,-93.52999512,44.07791561,-93.52995612,44.07787661
933,"[-93.5299912643960,44.0778430790811;-93.5299522643960,44.0778820790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",933,-93.52999512,44.07787661,-93.52995612,44.07783761
934,"[-93.5299912643960,44.0778040790811;-93.5299522643960,44.0778430790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",934,-93.52999512,44.07783761,-93.52995612,44.07779861
935,"[-93.5299912643960,44.0777650790811;-93.5299522643960,44.0778040790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",935,-93.52999512,44.07779861,-93.52995612,44.07775961
936,"[-93.5299912643960,44.0777260790811;-93.5299522643960,44.0777650790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",936,-93.52999512,44.07775961,-93.52995612,44.07772061
937,"[-93.5299912643960,44.0776870790811;-93.5299522643960,44.0777260790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",937,-93.52999512,44.07772061,-93.52995612,44.07768161
938,"[-93.5299912643960,44.0776480790811;-93.5299522643960,44.0776870790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",938,-93.52999512,44.07768161,-93.52995612,44.07764261
939,"[-93.5299912643960,44.0776090790811;-93.5299522643960,44.0776480790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",939,-93.52999512,44.07764261,-93.52995612,44.07760361
940,"[-93.5299912643960,44.0775700790811;-93.5299522643960,44.0776090790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",940,-93.52999512,44.07760361,-93.52995612,44.07756461
941,"[-93.5299912643960,44.0775310790811;-93.5299522643960,44.0775700790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",941,-93.52999512,44.07756461,-93.52995612,44.07752561
942,"[-93.5299912643960,44.0774920790811;-93.5299522643960,44.0775310790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",942,-93.52999512,44.07752561,-93.52995612,44.07748661
943,"[-93.5299912643960,44.0774530790811;-93.5299522643960,44.0774920790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",943,-93.52999512,44.07748661,-93.52995612,44.07744761
944,"[-93.5299912643960,44.0774140790811;-93.5299522643960,44.0774530790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",944,-93.52999512,44.07744761,-93.52995612,44.07740861
945,"[-93.5299912643960,44.0773750790811;-93.5299522643960,44.0774140790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",945,-93.52999512,44.07740861,-93.52995612,44.07736961
946,"[-93.5299912643960,44.0773360790811;-93.5299522643960,44.0773750790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",946,-93.52999512,44.07736961,-93.52995612,44.07733061
947,"[-93.5299912643960,44.0772970790811;-93.5299522643960,44.0773360790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",947,-93.52999512,44.07733061,-93.52995612,44.07729161
948,"[-93.5299912643960,44.0772580790811;-93.5299522643960,44.0772970790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",948,-93.52999512,44.07729161,-93.52995612,44.07725261
949,"[-93.5299912643960,44.0772190790811;-93.5299522643960,44.0772580790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",949,-93.52999512,44.07725261,-93.52995612,44.07721361
950,"[-93.5299912643960,44.0771800790811;-93.5299522643960,44.0772190790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",950,-93.52999512,44.07721361,-93.52995612,44.07717461
951,"[-93.5299912643960,44.0771410790811;-93.5299522643960,44.0771800790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",951,-93.52999512,44.07717461,-93.52995612,44.07713561
952,"[-93.5299912643960,44.0771020790811;-93.5299522643960,44.0771410790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",952,-93.52999512,44.07713561,-93.52995612,44.07709661
953,"[-93.5299912643960,44.0770630790811;-93.5299522643960,44.0771020790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",953,-93.52999512,44.07709661,-93.52995612,44.07705761
954,"[-93.5299912643960,44.0770240790811;-93.5299522643960,44.0770630790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",954,-93.52999512,44.07705761,-93.52995612,44.07701861
955,"[-93.5299912643960,44.0769850790811;-93.5299522643960,44.0770240790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",955,-93.52999512,44.07701861,-93.52995612,44.07697961
956,"[-93.5299912643960,44.0769460790811;-93.5299522643960,44.0769850790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",956,-93.52999512,44.07697961,-93.52995612,44.07694061
957,"[-93.5299912643960,44.0769070790811;-93.5299522643960,44.0769460790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",957,-93.52999512,44.07694061,-93.52995612,44.07690161
958,"[-93.5299912643960,44.0768680790811;-93.5299522643960,44.0769070790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",958,-93.52999512,44.07690161,-93.52995612,44.07686261
959,"[-93.5299912643960,44.0768290790811;-93.5299522643960,44.0768680790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",959,-93.52999512,44.07686261,-93.52995612,44.07682361
960,"[-93.5299912643960,44.0767900790811;-93.5299522643960,44.0768290790811]","[-93.5299912643960,-93.5299522643960,-93.5299522643960,-93.5299912643960,-93.5299912643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",960,-93.52999512,44.07682361,-93.52995612,44.07678461
961,"[-93.5299522643960,44.0779990790811;-93.5299132643960,44.0780380790811]","[-93.5299522643960,-93.5299132643960,-93.5299132643960,-93.5299522643960,-93.5299522643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",961,-93.52995612,44.07803261,-93.52991712,44.07799361
