Fields,BoundingBox,X,Y,id,left,top,right,bottom
341,"[-93.5390004597029,44.0656256916904;-93.5389618797029,44.0656642716904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",358,-93.53899165,44.06566587,-93.53895307,44.06562729
342,"[-93.5390004597029,44.0655871116904;-93.5389618797029,44.0656256916904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",359,-93.53899165,44.06562729,-93.53895307,44.06558871
343,"[-93.5390004597029,44.0655485316904;-93.5389618797029,44.0655871116904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",360,-93.53899165,44.06558871,-93.53895307,44.06555013
344,"[-93.5390004597029,44.0655099516904;-93.5389618797029,44.0655485316904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",361,-93.53899165,44.06555013,-93.53895307,44.06551155
345,"[-93.5390004597029,44.0654713716904;-93.5389618797029,44.0655099516904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",362,-93.53899165,44.06551155,-93.53895307,44.06547297
346,"[-93.5390004597029,44.0654327916904;-93.5389618797029,44.0654713716904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",363,-93.53899165,44.06547297,-93.53895307,44.06543439
347,"[-93.5390004597029,44.0653942116904;-93.5389618797029,44.0654327916904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",364,-93.53899165,44.06543439,-93.53895307,44.06539581
348,"[-93.5390004597029,44.0653556316904;-93.5389618797029,44.0653942116904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",365,-93.53899165,44.06539581,-93.53895307,44.06535723
349,"[-93.5390004597029,44.0653170516904;-93.5389618797029,44.0653556316904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",366,-93.53899165,44.06535723,-93.53895307,44.06531865
350,"[-93.5390004597029,44.0652784716904;-93.5389618797029,44.0653170516904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",367,-93.53899165,44.06531865,-93.53895307,44.06528007
351,"[-93.5390004597029,44.0652398916904;-93.5389618797029,44.0652784716904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",368,-93.53899165,44.06528007,-93.53895307,44.06524149
352,"[-93.5390004597029,44.0652013116904;-93.5389618797029,44.0652398916904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",369,-93.53899165,44.06524149,-93.53895307,44.06520291
353,"[-93.5390004597029,44.0651627316904;-93.5389618797029,44.0652013116904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",370,-93.53899165,44.06520291,-93.53895307,44.06516433
354,"[-93.5390004597029,44.0651241516904;-93.5389618797029,44.0651627316904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",371,-93.53899165,44.06516433,-93.53895307,44.06512575
355,"[-93.5390004597029,44.0650855716904;-93.5389618797029,44.0651241516904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",372,-93.53899165,44.06512575,-93.53895307,44.06508717
356,"[-93.5390004597029,44.0650469916904;-93.5389618797029,44.0650855716904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",373,-93.53899165,44.06508717,-93.53895307,44.06504859
357,"[-93.5390004597029,44.0650084116904;-93.5389618797029,44.0650469916904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",374,-93.53899165,44.06504859,-93.53895307,44.06501001
358,"[-93.5390004597029,44.0649698316904;-93.5389618797029,44.0650084116904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",375,-93.53899165,44.06501001,-93.53895307,44.06497143
359,"[-93.5390004597029,44.0649312516904;-93.5389618797029,44.0649698316904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",376,-93.53899165,44.06497143,-93.53895307,44.06493285
360,"[-93.5390004597029,44.0648926716904;-93.5389618797029,44.0649312516904]","[-93.5390004597029,-93.5389618797029,-93.5389618797029,-93.5390004597029,-93.5390004597029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",377,-93.53899165,44.06493285,-93.53895307,44.06489427
361,"[-93.5389618797029,44.0656256916904;-93.5389232997029,44.0656642716904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",379,-93.53895307,44.06566587,-93.53891449,44.06562729
362,"[-93.5389618797029,44.0655871116904;-93.5389232997029,44.0656256916904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",380,-93.53895307,44.06562729,-93.53891449,44.06558871
363,"[-93.5389618797029,44.0655485316904;-93.5389232997029,44.0655871116904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",381,-93.53895307,44.06558871,-93.53891449,44.06555013
364,"[-93.5389618797029,44.0655099516904;-93.5389232997029,44.0655485316904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",382,-93.53895307,44.06555013,-93.53891449,44.06551155
365,"[-93.5389618797029,44.0654713716904;-93.5389232997029,44.0655099516904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",383,-93.53895307,44.06551155,-93.53891449,44.06547297
366,"[-93.5389618797029,44.0654327916904;-93.5389232997029,44.0654713716904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",384,-93.53895307,44.06547297,-93.53891449,44.06543439
367,"[-93.5389618797029,44.0653942116904;-93.5389232997029,44.0654327916904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",385,-93.53895307,44.06543439,-93.53891449,44.06539581
368,"[-93.5389618797029,44.0653556316904;-93.5389232997029,44.0653942116904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",386,-93.53895307,44.06539581,-93.53891449,44.06535723
369,"[-93.5389618797029,44.0653170516904;-93.5389232997029,44.0653556316904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",387,-93.53895307,44.06535723,-93.53891449,44.06531865
370,"[-93.5389618797029,44.0652784716904;-93.5389232997029,44.0653170516904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",388,-93.53895307,44.06531865,-93.53891449,44.06528007
371,"[-93.5389618797029,44.0652398916904;-93.5389232997029,44.0652784716904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",389,-93.53895307,44.06528007,-93.53891449,44.06524149
372,"[-93.5389618797029,44.0652013116904;-93.5389232997029,44.0652398916904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",390,-93.53895307,44.06524149,-93.53891449,44.06520291
373,"[-93.5389618797029,44.0651627316904;-93.5389232997029,44.0652013116904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",391,-93.53895307,44.06520291,-93.53891449,44.06516433
374,"[-93.5389618797029,44.0651241516904;-93.5389232997029,44.0651627316904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",392,-93.53895307,44.06516433,-93.53891449,44.06512575
375,"[-93.5389618797029,44.0650855716904;-93.5389232997029,44.0651241516904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",393,-93.53895307,44.06512575,-93.53891449,44.06508717
376,"[-93.5389618797029,44.0650469916904;-93.5389232997029,44.0650855716904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",394,-93.53895307,44.06508717,-93.53891449,44.06504859
377,"[-93.5389618797029,44.0650084116904;-93.5389232997029,44.0650469916904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",395,-93.53895307,44.06504859,-93.53891449,44.06501001
378,"[-93.5389618797029,44.0649698316904;-93.5389232997029,44.0650084116904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",396,-93.53895307,44.06501001,-93.53891449,44.06497143
379,"[-93.5389618797029,44.0649312516904;-93.5389232997029,44.0649698316904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",397,-93.53895307,44.06497143,-93.53891449,44.06493285
380,"[-93.5389618797029,44.0648926716904;-93.5389232997029,44.0649312516904]","[-93.5389618797029,-93.5389232997029,-93.5389232997029,-93.5389618797029,-93.5389618797029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",398,-93.53895307,44.06493285,-93.53891449,44.06489427
381,"[-93.5389232997029,44.0656256916904;-93.5388847197029,44.0656642716904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",400,-93.53891449,44.06566587,-93.53887591,44.06562729
382,"[-93.5389232997029,44.0655871116904;-93.5388847197029,44.0656256916904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",401,-93.53891449,44.06562729,-93.53887591,44.06558871
383,"[-93.5389232997029,44.0655485316904;-93.5388847197029,44.0655871116904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",402,-93.53891449,44.06558871,-93.53887591,44.06555013
384,"[-93.5389232997029,44.0655099516904;-93.5388847197029,44.0655485316904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",403,-93.53891449,44.06555013,-93.53887591,44.06551155
385,"[-93.5389232997029,44.0654713716904;-93.5388847197029,44.0655099516904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",404,-93.53891449,44.06551155,-93.53887591,44.06547297
386,"[-93.5389232997029,44.0654327916904;-93.5388847197029,44.0654713716904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",405,-93.53891449,44.06547297,-93.53887591,44.06543439
387,"[-93.5389232997029,44.0653942116904;-93.5388847197029,44.0654327916904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",406,-93.53891449,44.06543439,-93.53887591,44.06539581
388,"[-93.5389232997029,44.0653556316904;-93.5388847197029,44.0653942116904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",407,-93.53891449,44.06539581,-93.53887591,44.06535723
389,"[-93.5389232997029,44.0653170516904;-93.5388847197029,44.0653556316904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",408,-93.53891449,44.06535723,-93.53887591,44.06531865
390,"[-93.5389232997029,44.0652784716904;-93.5388847197029,44.0653170516904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",409,-93.53891449,44.06531865,-93.53887591,44.06528007
391,"[-93.5389232997029,44.0652398916904;-93.5388847197029,44.0652784716904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",410,-93.53891449,44.06528007,-93.53887591,44.06524149
392,"[-93.5389232997029,44.0652013116904;-93.5388847197029,44.0652398916904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",411,-93.53891449,44.06524149,-93.53887591,44.06520291
393,"[-93.5389232997029,44.0651627316904;-93.5388847197029,44.0652013116904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",412,-93.53891449,44.06520291,-93.53887591,44.06516433
394,"[-93.5389232997029,44.0651241516904;-93.5388847197029,44.0651627316904]","[-93.5389232997029,-93.5388847197029,-93.5388847197029,-93.5389232997029,-93.5389232997029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",413,-93.53891449,44.06516433,-93.53887591,44.06512575
